epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,29.677,0.46074,3.97337,1.13849,0.9945,0.90909,0.9545,0.89809,0.39132,0.51536,0.90218,0.0223219,0.0073219,0.0073219
44,30.3449,0.83461,0.99303,1.2435,0.9945,0.90909,0.9545,0.89809,0.39132,0.51536,0.90218,0.0204655,0.00746547,0.00746547
45,31.0218,0.59951,1.00226,1.10966,0.9945,0.90909,0.9545,0.89809,0.39132,0.51536,0.90218,0.0186077,0.00760772,0.00760772
46,31.7063,1.29521,1.70184,1.6217,0.99236,0.81818,0.96282,0.86848,0.44289,0.68598,0.89454,0.0167486,0.00774865,0.00774865
47,32.3319,0.57597,0.79204,1.08828,0.99236,0.81818,0.96282,0.86848,0.44289,0.68598,0.89454,0.0148883,0.00788826,0.00788826
48,32.9479,2.11496,1.42607,2.28803,0.99236,0.81818,0.96282,0.86848,0.44289,0.68598,0.89454,0.0130265,0.00802655,0.00802655
49,33.5854,0.60551,0.87316,1.13229,0.99236,0.81818,0.96282,0.86848,0.44289,0.68598,0.89454,0.0111635,0.00816352,0.00816352
50,34.2255,0.86109,1.26126,1.32826,1,0.90103,0.9875,0.87399,0.46312,0.67558,0.92314,0.00929917,0.00829917,0.00829917
51,34.8725,0.70552,1.04848,1.24875,1,0.90103,0.9875,0.87399,0.46312,0.67558,0.92314,0.00835,0.00835,0.00835
52,35.5045,0.45387,0.77266,1.02865,1,0.90103,0.9875,0.87399,0.46312,0.67558,0.92314,0.008317,0.008317,0.008317
53,36.1298,0.51533,0.84018,1.14753,1,0.90103,0.9875,0.87399,0.46312,0.67558,0.92314,0.008284,0.008284,0.008284
54,36.7655,0.5969,0.9897,1.02476,0.90762,1,0.9725,0.83991,0.49213,1.03856,0.88696,0.008251,0.008251,0.008251
55,37.3994,0.96798,0.96056,1.55858,0.90762,1,0.9725,0.83991,0.49213,1.03856,0.88696,0.008218,0.008218,0.008218
56,38.0496,0.57164,0.70921,1.09621,0.90762,1,0.9725,0.83991,0.49213,1.03856,0.88696,0.008185,0.008185,0.008185
57,38.6844,0.38762,0.5518,0.98663,0.90762,1,0.9725,0.83991,0.49213,1.03856,0.88696,0.008152,0.008152,0.008152
