epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
23,400.599,0.7736,0.56124,1.17091,0.88993,0.92369,0.95743,0.70927,0.90097,0.53518,1.33175,0.0011288,0.0011288,0.0011288
24,417.673,0.74846,0.53964,1.15506,0.9506,0.89157,0.96461,0.71675,0.93215,0.50271,1.39203,0.0010892,0.0010892,0.0010892
25,434.5,0.73411,0.54017,1.14865,0.96406,0.89558,0.96775,0.74417,0.88199,0.47675,1.31919,0.0010496,0.0010496,0.0010496
26,452.543,0.72444,0.52105,1.14149,0.94809,0.88029,0.94839,0.73821,0.86079,0.49738,1.31176,0.00101,0.00101,0.00101
27,469.528,0.71951,0.52628,1.14728,0.96548,0.90361,0.97088,0.74257,0.8687,0.49753,1.30851,0.0009704,0.0009704,0.0009704
28,486.288,0.69687,0.49578,1.12593,0.95347,0.90523,0.96281,0.73835,0.85353,0.48568,1.28637,0.0009308,0.0009308,0.0009308
29,503.185,0.70447,0.49724,1.12597,0.93806,0.91237,0.96354,0.72877,0.88875,0.49079,1.32197,0.0008912,0.0008912,0.0008912
30,520.029,0.68876,0.48737,1.11512,0.9194,0.92369,0.95581,0.71799,0.90245,0.49642,1.35744,0.0008516,0.0008516,0.0008516
31,536.9,0.67832,0.48254,1.10313,0.98546,0.90361,0.95923,0.73187,0.85914,0.48425,1.31511,0.000812,0.000812,0.000812
32,553.673,0.672,0.46498,1.10671,0.95746,0.90395,0.96302,0.73784,0.87111,0.47502,1.32155,0.0007724,0.0007724,0.0007724
33,570.792,0.65836,0.46608,1.10003,0.93804,0.90763,0.95813,0.74541,0.85346,0.45956,1.31568,0.0007328,0.0007328,0.0007328
34,588.855,0.66472,0.45642,1.10716,0.95844,0.92616,0.9608,0.75534,0.85253,0.45797,1.30898,0.0006932,0.0006932,0.0006932
35,607.002,0.63596,0.44056,1.08572,0.94675,0.91968,0.95914,0.73966,0.85035,0.47069,1.32785,0.0006536,0.0006536,0.0006536
36,623.814,0.62187,0.43777,1.07831,0.93793,0.91036,0.96076,0.75546,0.82723,0.46299,1.29695,0.000614,0.000614,0.000614
37,641.993,0.63,0.43885,1.08006,0.94805,0.91968,0.95549,0.75979,0.8062,0.44906,1.29351,0.0005744,0.0005744,0.0005744
38,660.124,0.62225,0.43456,1.07842,0.94922,0.92771,0.95489,0.76191,0.79847,0.42053,1.26791,0.0005348,0.0005348,0.0005348
39,678.481,0.60239,0.41285,1.0616,0.93573,0.92771,0.96057,0.74436,0.85614,0.45327,1.33734,0.0004952,0.0004952,0.0004952
40,695.334,0.59534,0.4212,1.06846,0.95737,0.90183,0.96033,0.74571,0.85367,0.45509,1.32854,0.0004556,0.0004556,0.0004556
41,713.54,0.50482,0.31548,0.9916,0.94466,0.89125,0.96066,0.74187,0.83557,0.47587,1.30619,0.000416,0.000416,0.000416
42,730.249,0.48625,0.28633,0.97523,0.96535,0.8996,0.96824,0.75306,0.82909,0.43027,1.32977,0.0003764,0.0003764,0.0003764
43,746.988,0.47328,0.2814,0.96681,0.95351,0.90607,0.96622,0.76806,0.82374,0.43386,1.32057,0.0003368,0.0003368,0.0003368
44,764.899,0.47067,0.28199,0.96489,0.95069,0.92922,0.96665,0.76607,0.8169,0.43163,1.3113,0.0002972,0.0002972,0.0002972
45,781.657,0.45225,0.2659,0.94588,0.9578,0.91141,0.96174,0.77477,0.81418,0.43509,1.31916,0.0002576,0.0002576,0.0002576
46,799.564,0.43397,0.25814,0.94465,0.91198,0.92771,0.95317,0.7629,0.83308,0.43897,1.33936,0.000218,0.000218,0.000218
47,816.156,0.4262,0.25377,0.93289,0.97181,0.89157,0.95778,0.76377,0.80245,0.44291,1.31625,0.0001784,0.0001784,0.0001784
48,832.602,0.4126,0.24737,0.92176,0.97086,0.88755,0.96745,0.77095,0.79381,0.42075,1.31032,0.0001388,0.0001388,0.0001388
49,849.093,0.41296,0.2478,0.93194,0.97238,0.8996,0.96547,0.76986,0.78847,0.42362,1.31059,9.92e-05,9.92e-05,9.92e-05
50,865.557,0.40003,0.23765,0.91736,0.94281,0.92689,0.96877,0.7723,0.77865,0.41837,1.29532,5.96e-05,5.96e-05,5.96e-05
