epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
3,37.3667,1.55163,2.14944,1.49361,0.88376,0.80556,0.86587,0.55869,0.70134,1.93299,0.80361,0.00179771,0.00179771,0.00179771
4,49.0035,1.5424,1.80493,1.48626,0.7735,0.76389,0.80263,0.41395,0.98816,0.87004,1.03159,0.001703,0.001703,0.001703
5,60.6371,1.48389,1.74278,1.42566,0.82195,0.69444,0.76418,0.49843,0.7594,1.60344,0.79985,0.001604,0.001604,0.001604
6,72.2541,1.4869,1.58169,1.39418,0.91522,0.89965,0.92625,0.58034,0.68411,1.32159,0.73677,0.001505,0.001505,0.001505
7,83.9538,1.40389,1.32381,1.37232,0.93896,0.81944,0.9161,0.62072,0.73308,0.7471,0.76148,0.001406,0.001406,0.001406
8,95.6319,1.30459,1.20562,1.29631,0.91028,0.90278,0.96242,0.67795,0.62978,15.0005,0.73092,0.001307,0.001307,0.001307
9,107.244,1.25565,1.10627,1.30203,0.9153,0.90055,0.96566,0.7066,0.54523,0.43524,0.64709,0.001208,0.001208,0.001208
10,118.916,1.22585,1.09018,1.29478,0.98353,0.97222,0.98449,0.74879,0.53998,0.38303,0.6508,0.001109,0.001109,0.001109
11,131.328,1.12549,0.95038,1.2855,0.93109,0.93829,0.96373,0.73032,0.50957,0.95521,0.61484,0.00101,0.00101,0.00101
12,142.84,1.13132,0.93949,1.29808,0.95386,0.86132,0.94923,0.7029,0.56402,0.49933,0.65327,0.000911,0.000911,0.000911
13,154.356,1.02168,0.83408,1.21347,0.96402,0.95833,0.97773,0.75053,0.52259,0.3553,0.63005,0.000812,0.000812,0.000812
14,165.877,0.9734,0.75014,1.18407,0.97222,0.97226,0.97474,0.78567,0.47911,0.3773,0.60147,0.000713,0.000713,0.000713
15,177.756,0.95298,0.72239,1.17659,0.95502,0.97222,0.97303,0.81029,0.41368,0.77719,0.56253,0.000614,0.000614,0.000614
16,189.311,0.89602,0.65424,1.13664,0.96765,0.97222,0.97709,0.81078,0.44212,0.29472,0.57366,0.000515,0.000515,0.000515
17,200.81,0.87592,0.63282,1.10325,0.97541,0.95833,0.9803,0.82524,0.41537,0.36287,0.55994,0.000416,0.000416,0.000416
18,212.304,0.87457,0.62462,1.13079,0.98385,0.98611,0.98088,0.82041,0.41589,0.35898,0.56267,0.000317,0.000317,0.000317
19,223.75,0.78042,0.55069,1.06423,0.97232,0.98611,0.97596,0.82199,0.39475,0.6506,0.54675,0.000218,0.000218,0.000218
20,235.212,0.74697,0.53901,1.06336,0.97243,0.98611,0.97511,0.82907,0.40613,0.53444,0.54873,0.000119,0.000119,0.000119
1,5.52416,1.35869,2.8121,1.32051,0.00852,0.90977,0.54072,0.30468,1.07161,3.22199,1.22757,0.000654762,0.000654762,0.000654762
2,10.8121,1.29708,1.97382,1.28749,0.85658,0.53889,0.75673,0.51663,1.1235,2.48165,1.34624,0.00125602,0.00125602,0.00125602
3,16.0327,1.37943,1.95213,1.34297,0.79363,0.77444,0.8337,0.51448,1.21855,1.64035,1.41988,0.00179127,0.00179127,0.00179127
4,21.1923,1.32199,1.75579,1.3413,0.87483,0.73568,0.85241,0.54816,1.22716,1.5515,1.4259,0.001703,0.001703,0.001703
5,26.3408,1.28838,1.45923,1.30425,0.80726,0.81876,0.87635,0.59717,1.1221,1.18045,1.3499,0.001604,0.001604,0.001604
6,31.491,1.29304,1.39288,1.32697,0.89001,0.8518,0.90968,0.62668,1.11797,1.19165,1.35866,0.001505,0.001505,0.001505
