epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,16.4003,1.0007,0.74259,1.25852,0.86233,0.82731,0.87954,0.63503,1.01304,0.69961,1.31845,0.000662338,0.000662338,0.000662338
2,32.6349,1.09029,0.84175,1.31554,0.89067,0.83534,0.87715,0.59456,1.02955,0.75212,1.34208,0.00128515,0.00128515,0.00128515
3,48.041,1.1406,0.90562,1.34032,0.84566,0.83617,0.82635,0.54846,1.16733,0.81633,1.4196,0.00186396,0.00186396,0.00186396
4,63.0577,1.18393,0.96225,1.37025,0.81038,0.80723,0.84557,0.57868,1.15766,0.7659,1.44349,0.001802,0.001802,0.001802
5,78.0882,1.1505,0.90114,1.34608,0.85019,0.70652,0.81118,0.54344,1.13788,0.89562,1.42589,0.001736,0.001736,0.001736
6,93.0843,1.1402,0.89687,1.34289,0.82786,0.79116,0.83311,0.56779,1.10379,0.80387,1.36791,0.00167,0.00167,0.00167
7,108.062,1.08995,0.83827,1.30595,0.84058,0.82588,0.87957,0.6035,1.06935,0.73209,1.36022,0.001604,0.001604,0.001604
8,123.189,1.06612,0.82317,1.28945,0.8814,0.81526,0.87685,0.5991,1.03665,0.70208,1.30987,0.001538,0.001538,0.001538
9,138.286,1.05077,0.7938,1.2782,0.9119,0.81124,0.88824,0.60935,1.09362,0.68393,1.35341,0.001472,0.001472,0.001472
10,153.373,1.03683,0.77659,1.26882,0.89254,0.80056,0.88228,0.63696,0.96527,0.65741,1.26543,0.001406,0.001406,0.001406
11,169.798,0.98268,0.73305,1.23036,0.89918,0.8238,0.90971,0.65651,1.00623,0.64639,1.24703,0.00134,0.00134,0.00134
12,186.257,0.97699,0.73868,1.23381,0.90471,0.85944,0.91064,0.65066,0.96191,0.62461,1.26565,0.001274,0.001274,0.001274
13,201.385,0.96352,0.71129,1.22899,0.92173,0.85127,0.90866,0.64135,0.99671,0.62473,1.31296,0.001208,0.001208,0.001208
14,216.818,0.93619,0.68301,1.2054,0.89919,0.84337,0.90084,0.66348,0.94857,0.62512,1.24509,0.001142,0.001142,0.001142
15,233.179,0.94162,0.66366,1.21051,0.9044,0.84739,0.92923,0.6808,0.94111,0.57651,1.24692,0.001076,0.001076,0.001076
16,249.746,0.90541,0.65255,1.18712,0.89134,0.88755,0.91355,0.67868,0.93098,0.59717,1.27004,0.00101,0.00101,0.00101
17,264.871,0.87822,0.62695,1.16192,0.91548,0.86995,0.9277,0.70112,0.92876,0.57054,1.24173,0.000944,0.000944,0.000944
18,281.521,0.86446,0.60065,1.15479,0.89221,0.86427,0.91097,0.68218,0.90038,0.52226,1.2283,0.000878,0.000878,0.000878
19,296.548,0.851,0.58782,1.14506,0.9283,0.90361,0.93762,0.70728,0.91999,0.51111,1.24849,0.000812,0.000812,0.000812
20,312.852,0.82582,0.57029,1.14244,0.89547,0.89451,0.91216,0.68858,0.87275,0.56691,1.23658,0.000746,0.000746,0.000746
21,329.123,0.71855,0.43997,1.03704,0.88447,0.89164,0.93916,0.70512,0.88093,0.53899,1.21511,0.00068,0.00068,0.00068
22,344.326,0.6907,0.40893,1.01881,0.89999,0.86738,0.91886,0.69822,0.89238,0.54799,1.24059,0.000614,0.000614,0.000614
23,359.42,0.66374,0.3931,1.00333,0.90963,0.9298,0.94793,0.72329,0.86982,0.49641,1.22498,0.000548,0.000548,0.000548
24,375.963,0.63713,0.37223,0.99773,0.91515,0.88755,0.94159,0.72879,0.87788,0.50596,1.23746,0.000482,0.000482,0.000482
25,392.282,0.61505,0.3641,0.97853,0.91089,0.86214,0.9239,0.71972,0.82297,0.5279,1.19699,0.000416,0.000416,0.000416
26,407.278,0.59416,0.3488,0.96874,0.87134,0.88353,0.92453,0.72976,0.83102,0.54703,1.21342,0.00035,0.00035,0.00035
27,422.404,0.57029,0.33074,0.95661,0.90989,0.89157,0.93871,0.72918,0.85674,0.5217,1.23498,0.000284,0.000284,0.000284
28,438.739,0.54302,0.31197,0.93806,0.91476,0.8755,0.9205,0.72671,0.84382,0.5498,1.24291,0.000218,0.000218,0.000218
29,453.686,0.53945,0.3068,0.93951,0.92342,0.88353,0.94604,0.73787,0.81597,0.50065,1.19542,0.000152,0.000152,0.000152
30,470.093,0.51283,0.29591,0.92905,0.89385,0.90361,0.94279,0.74672,0.81849,0.52806,1.20615,8.6e-05,8.6e-05,8.6e-05
