epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,31.895,0.49131,0.59974,1.01959,0.99494,1,0.995,0.90261,0.42806,0.45486,0.9436,0.017215,0.00021497,0.00021497
43,32.6664,0.60646,0.54438,1.05187,0.99494,1,0.995,0.90261,0.42806,0.45486,0.9436,0.0152193,0.0002193,0.0002193
44,33.4251,0.61504,0.57501,1.04087,0.99494,1,0.995,0.90261,0.42806,0.45486,0.9436,0.0132236,0.00022359,0.00022359
45,34.1762,0.66854,0.84854,1.15123,0.99494,1,0.995,0.90261,0.42806,0.45486,0.9436,0.0112278,0.00022784,0.00022784
46,34.959,0.66912,0.51501,1.12371,0.9956,1,0.995,0.90796,0.44387,0.42327,0.94688,0.00923205,0.00023205,0.00023205
47,35.7018,0.58591,0.5385,0.99592,0.9956,1,0.995,0.90796,0.44387,0.42327,0.94688,0.00723622,0.00023622,0.00023622
48,36.4424,0.60214,0.71525,0.94037,0.9956,1,0.995,0.90796,0.44387,0.42327,0.94688,0.00524035,0.00024035,0.00024035
49,37.2035,0.5493,0.51489,0.978,0.9956,1,0.995,0.90796,0.44387,0.42327,0.94688,0.00324444,0.00024444,0.00024444
50,37.967,0.41875,0.46428,0.95376,0.99519,1,0.995,0.92924,0.37768,0.38059,0.88037,0.00124849,0.00024849,0.00024849
51,38.7055,0.67764,0.54213,1.06194,0.99519,1,0.995,0.92924,0.37768,0.38059,0.88037,0.00025,0.00025,0.00025
52,39.4479,0.52219,0.47194,1.00083,0.99519,1,0.995,0.92924,0.37768,0.38059,0.88037,0.000249,0.000249,0.000249
53,40.2016,0.43174,0.4434,0.9461,0.99519,1,0.995,0.92924,0.37768,0.38059,0.88037,0.000248,0.000248,0.000248
54,40.9646,0.46239,0.48781,0.90614,0.9386,1,0.98029,0.91095,0.37848,0.39143,0.8757,0.000247,0.000247,0.000247
55,41.6656,0.47948,0.43491,0.93145,0.9386,1,0.98029,0.91095,0.37848,0.39143,0.8757,0.000246,0.000246,0.000246
56,42.3637,0.56305,0.54798,1.00721,0.9386,1,0.98029,0.91095,0.37848,0.39143,0.8757,0.000245,0.000245,0.000245
57,43.0591,0.47224,0.47136,1.02059,0.9386,1,0.98029,0.91095,0.37848,0.39143,0.8757,0.000244,0.000244,0.000244
58,43.7602,0.63171,0.5037,1.0618,0.93674,1,0.98029,0.88447,0.39628,0.40968,0.87196,0.000243,0.000243,0.000243
59,44.45,0.40927,0.40937,0.9154,0.93674,1,0.98029,0.88447,0.39628,0.40968,0.87196,0.000242,0.000242,0.000242
60,45.1341,0.54807,0.48401,1.09486,0.93674,1,0.98029,0.88447,0.39628,0.40968,0.87196,0.000241,0.000241,0.000241
61,45.823,0.53535,0.54382,0.99102,0.93674,1,0.98029,0.88447,0.39628,0.40968,0.87196,0.00024,0.00024,0.00024
62,46.5143,0.41886,0.41354,0.94085,0.93849,1,0.97676,0.89279,0.37672,0.40202,0.86505,0.000239,0.000239,0.000239
63,47.2066,0.51239,0.56083,0.9692,0.93849,1,0.97676,0.89279,0.37672,0.40202,0.86505,0.000238,0.000238,0.000238
64,47.9198,0.55414,0.37242,0.9287,0.93849,1,0.97676,0.89279,0.37672,0.40202,0.86505,0.000237,0.000237,0.000237
65,48.6107,0.47727,0.46046,0.94918,0.93849,1,0.97676,0.89279,0.37672,0.40202,0.86505,0.000236,0.000236,0.000236
66,49.3094,0.61429,0.57069,1.00723,0.93833,1,0.98441,0.92729,0.35846,0.35843,0.86796,0.000235,0.000235,0.000235
67,50.0019,0.49356,0.41741,0.95649,0.93833,1,0.98441,0.92729,0.35846,0.35843,0.86796,0.000234,0.000234,0.000234
68,50.6927,0.44844,0.36571,0.92215,0.93833,1,0.98441,0.92729,0.35846,0.35843,0.86796,0.000233,0.000233,0.000233
69,51.3854,0.48046,0.44091,0.95389,0.93833,1,0.98441,0.92729,0.35846,0.35843,0.86796,0.000232,0.000232,0.000232
70,52.0851,0.56413,0.42854,0.98212,0.95191,1,0.995,0.93979,0.34142,0.30398,0.86487,0.000231,0.000231,0.000231
71,52.8223,0.42113,0.38803,0.95349,0.95191,1,0.995,0.93979,0.34142,0.30398,0.86487,0.00023,0.00023,0.00023
72,53.5759,0.55978,0.46916,0.95101,0.95191,1,0.995,0.93979,0.34142,0.30398,0.86487,0.000229,0.000229,0.000229
73,54.3293,0.54598,0.50308,1.0884,0.95191,1,0.995,0.93979,0.34142,0.30398,0.86487,0.000228,0.000228,0.000228
74,55.0951,0.52408,0.46216,1.04393,0.98234,1,0.995,0.95017,0.33645,0.2956,0.86019,0.000227,0.000227,0.000227
75,55.8405,0.44746,0.60823,0.99318,0.98234,1,0.995,0.95017,0.33645,0.2956,0.86019,0.000226,0.000226,0.000226
76,56.5886,0.51193,0.48504,0.94319,0.98234,1,0.995,0.95017,0.33645,0.2956,0.86019,0.000225,0.000225,0.000225
77,57.3443,0.55526,0.53975,0.98366,0.98234,1,0.995,0.95017,0.33645,0.2956,0.86019,0.000224,0.000224,0.000224
78,58.1,0.54505,0.48038,0.97899,0.99591,1,0.995,0.92794,0.32498,0.29639,0.85374,0.000223,0.000223,0.000223
79,58.7947,0.57882,0.45775,0.97185,0.99591,1,0.995,0.92794,0.32498,0.29639,0.85374,0.000222,0.000222,0.000222
80,59.4882,0.52026,0.46529,1.01162,0.99591,1,0.995,0.92794,0.32498,0.29639,0.85374,0.000221,0.000221,0.000221
81,60.1672,0.4939,0.37995,1.03826,0.99591,1,0.995,0.92794,0.32498,0.29639,0.85374,0.00022,0.00022,0.00022
82,60.8692,0.44334,0.40389,0.99086,0.99615,1,0.995,0.95015,0.31726,0.2841,0.8504,0.000219,0.000219,0.000219
83,61.5609,0.49458,0.45375,0.94632,0.99615,1,0.995,0.95015,0.31726,0.2841,0.8504,0.000218,0.000218,0.000218
84,62.2462,0.44744,0.48849,0.93928,0.99615,1,0.995,0.95015,0.31726,0.2841,0.8504,0.000217,0.000217,0.000217
85,62.9451,0.52333,0.39065,1.01356,0.99615,1,0.995,0.95015,0.31726,0.2841,0.8504,0.000216,0.000216,0.000216
86,63.6571,0.43824,0.41868,0.88424,0.99574,1,0.995,0.95699,0.29758,0.28838,0.84892,0.000215,0.000215,0.000215
87,64.3985,0.42221,0.4088,0.93147,0.99574,1,0.995,0.95699,0.29758,0.28838,0.84892,0.000214,0.000214,0.000214
88,65.1506,0.2981,0.31517,0.90833,0.99574,1,0.995,0.95699,0.29758,0.28838,0.84892,0.000213,0.000213,0.000213
89,65.8972,0.52645,0.46254,1.03405,0.99574,1,0.995,0.95699,0.29758,0.28838,0.84892,0.000212,0.000212,0.000212
90,66.6624,0.33765,0.38641,0.90663,0.99658,1,0.995,0.96467,0.29327,0.27655,0.85022,0.000211,0.000211,0.000211
91,67.4115,0.43488,0.37229,0.93806,0.99658,1,0.995,0.96467,0.29327,0.27655,0.85022,0.00021,0.00021,0.00021
92,68.1611,0.44653,0.42793,0.94402,0.99658,1,0.995,0.96467,0.29327,0.27655,0.85022,0.000209,0.000209,0.000209
93,68.916,0.35274,0.2968,0.96432,0.99658,1,0.995,0.96467,0.29327,0.27655,0.85022,0.000208,0.000208,0.000208
94,69.6784,0.48308,0.43714,1.00113,0.99625,1,0.995,0.97274,0.29905,0.27015,0.85099,0.000207,0.000207,0.000207
95,70.4296,0.50082,0.43688,1.09766,0.99625,1,0.995,0.97274,0.29905,0.27015,0.85099,0.000206,0.000206,0.000206
96,71.1772,0.40094,0.37375,0.9032,0.99625,1,0.995,0.97274,0.29905,0.27015,0.85099,0.000205,0.000205,0.000205
97,71.9165,0.3348,0.38009,0.89661,0.99625,1,0.995,0.97274,0.29905,0.27015,0.85099,0.000204,0.000204,0.000204
98,72.682,0.41785,0.43394,0.9553,0.99637,1,0.995,0.95823,0.2983,0.27237,0.85032,0.000203,0.000203,0.000203
99,73.3725,0.40724,0.37351,0.95917,0.99637,1,0.995,0.95823,0.2983,0.27237,0.85032,0.000202,0.000202,0.000202
100,74.0714,0.43926,0.36295,0.93085,0.99637,1,0.995,0.95823,0.2983,0.27237,0.85032,0.000201,0.000201,0.000201
101,74.7734,0.41363,0.44912,0.95317,0.99637,1,0.995,0.95823,0.2983,0.27237,0.85032,0.0002,0.0002,0.0002
102,75.4705,0.49177,0.41446,1.0016,0.99678,1,0.995,0.95366,0.28808,0.27242,0.84288,0.000199,0.000199,0.000199
103,76.1574,0.37357,0.36358,0.86856,0.99678,1,0.995,0.95366,0.28808,0.27242,0.84288,0.000198,0.000198,0.000198
104,76.8397,0.43911,0.4843,0.96877,0.99678,1,0.995,0.95366,0.28808,0.27242,0.84288,0.000197,0.000197,0.000197
105,77.5353,0.40875,0.34763,0.90192,0.99678,1,0.995,0.95366,0.28808,0.27242,0.84288,0.000196,0.000196,0.000196
106,78.2353,0.37447,0.36354,0.94112,0.99678,1,0.995,0.95919,0.27608,0.27575,0.83957,0.000195,0.000195,0.000195
107,78.9455,0.40541,0.37299,0.90605,0.99678,1,0.995,0.95919,0.27608,0.27575,0.83957,0.000194,0.000194,0.000194
108,79.6327,0.37541,0.34014,0.92898,0.99678,1,0.995,0.95919,0.27608,0.27575,0.83957,0.000193,0.000193,0.000193
109,80.3295,0.39571,0.33005,0.90277,0.99678,1,0.995,0.95919,0.27608,0.27575,0.83957,0.000192,0.000192,0.000192
110,81.0367,0.43076,0.36211,0.95918,0.99686,1,0.995,0.95471,0.27347,0.28224,0.83694,0.000191,0.000191,0.000191
111,81.7362,0.3551,0.31724,0.9777,0.99686,1,0.995,0.95471,0.27347,0.28224,0.83694,0.00019,0.00019,0.00019
112,82.4363,0.43886,0.42977,0.8967,0.99686,1,0.995,0.95471,0.27347,0.28224,0.83694,0.000189,0.000189,0.000189
113,83.1262,0.39238,0.35687,0.96549,0.99686,1,0.995,0.95471,0.27347,0.28224,0.83694,0.000188,0.000188,0.000188
114,83.8316,0.45843,0.47865,0.95018,0.99683,1,0.995,0.95082,0.27166,0.27389,0.8341,0.000187,0.000187,0.000187
115,84.5332,0.42505,0.45379,0.92697,0.99683,1,0.995,0.95082,0.27166,0.27389,0.8341,0.000186,0.000186,0.000186
116,85.228,0.4233,0.3547,0.92557,0.99683,1,0.995,0.95082,0.27166,0.27389,0.8341,0.000185,0.000185,0.000185
117,85.9194,0.44709,0.41265,0.98839,0.99683,1,0.995,0.95082,0.27166,0.27389,0.8341,0.000184,0.000184,0.000184
118,86.6139,0.31501,0.32872,0.90922,0.9967,1,0.995,0.96187,0.27033,0.27969,0.82984,0.000183,0.000183,0.000183
119,87.2952,0.41117,0.33544,0.9612,0.9967,1,0.995,0.96187,0.27033,0.27969,0.82984,0.000182,0.000182,0.000182
120,87.9894,0.3861,0.32534,0.90606,0.9967,1,0.995,0.96187,0.27033,0.27969,0.82984,0.000181,0.000181,0.000181
121,88.6832,0.42868,0.37424,0.86028,0.9967,1,0.995,0.96187,0.27033,0.27969,0.82984,0.00018,0.00018,0.00018
122,89.3837,0.42005,0.36195,0.95434,0.99651,1,0.995,0.95633,0.27992,0.27464,0.82939,0.000179,0.000179,0.000179
123,90.0724,0.33013,0.29395,0.89668,0.99651,1,0.995,0.95633,0.27992,0.27464,0.82939,0.000178,0.000178,0.000178
124,90.765,0.45106,0.37782,0.91512,0.99651,1,0.995,0.95633,0.27992,0.27464,0.82939,0.000177,0.000177,0.000177
125,91.4549,0.44634,0.40713,0.91008,0.99651,1,0.995,0.95633,0.27992,0.27464,0.82939,0.000176,0.000176,0.000176
126,92.1675,0.41947,0.49197,0.92103,0.99609,1,0.995,0.97137,0.28723,0.2633,0.83426,0.000175,0.000175,0.000175
127,92.8852,0.3542,0.2756,0.91891,0.99609,1,0.995,0.97137,0.28723,0.2633,0.83426,0.000174,0.000174,0.000174
128,93.5739,0.35468,0.31414,0.93166,0.99609,1,0.995,0.97137,0.28723,0.2633,0.83426,0.000173,0.000173,0.000173
129,94.2631,0.3242,0.37296,0.94945,0.99609,1,0.995,0.97137,0.28723,0.2633,0.83426,0.000172,0.000172,0.000172
130,94.9984,0.37716,0.3772,0.91234,0.99579,1,0.995,0.97072,0.28516,0.26457,0.83413,0.000171,0.000171,0.000171
131,95.7009,0.41514,0.35934,0.93724,0.99579,1,0.995,0.97072,0.28516,0.26457,0.83413,0.00017,0.00017,0.00017
132,96.4109,0.42924,0.40064,0.92054,0.99579,1,0.995,0.97072,0.28516,0.26457,0.83413,0.000169,0.000169,0.000169
133,97.1271,0.42041,0.38091,0.91347,0.99579,1,0.995,0.97072,0.28516,0.26457,0.83413,0.000168,0.000168,0.000168
134,97.838,0.47293,0.45121,1.03359,0.99368,1,0.995,0.98034,0.26961,0.2534,0.82912,0.000167,0.000167,0.000167
135,98.5911,0.42727,0.40679,0.92273,0.99368,1,0.995,0.98034,0.26961,0.2534,0.82912,0.000166,0.000166,0.000166
136,99.3495,0.44022,0.39226,0.95925,0.99368,1,0.995,0.98034,0.26961,0.2534,0.82912,0.000165,0.000165,0.000165
137,100.104,0.36383,0.368,0.96523,0.99368,1,0.995,0.98034,0.26961,0.2534,0.82912,0.000164,0.000164,0.000164
138,100.874,0.3891,0.32676,0.89483,0.99092,1,0.995,0.98034,0.25463,0.24978,0.82426,0.000163,0.000163,0.000163
139,101.643,0.35891,0.3619,0.90126,0.99092,1,0.995,0.98034,0.25463,0.24978,0.82426,0.000162,0.000162,0.000162
140,102.412,0.34863,0.33224,0.93515,0.99092,1,0.995,0.98034,0.25463,0.24978,0.82426,0.000161,0.000161,0.000161
141,103.163,0.31723,0.36673,0.85902,0.99092,1,0.995,0.98034,0.25463,0.24978,0.82426,0.00016,0.00016,0.00016
142,103.929,0.32424,0.32316,0.89928,0.991,1,0.995,0.98876,0.24287,0.23631,0.81988,0.000159,0.000159,0.000159
143,104.693,0.28555,0.29903,0.83367,0.991,1,0.995,0.98876,0.24287,0.23631,0.81988,0.000158,0.000158,0.000158
144,105.447,0.34167,0.3241,0.89196,0.991,1,0.995,0.98876,0.24287,0.23631,0.81988,0.000157,0.000157,0.000157
145,106.209,0.38616,0.34072,0.93542,0.991,1,0.995,0.98876,0.24287,0.23631,0.81988,0.000156,0.000156,0.000156
146,106.979,0.42467,0.33116,0.95532,0.98948,1,0.995,0.98915,0.2362,0.23099,0.81568,0.000155,0.000155,0.000155
147,107.746,0.43747,0.33524,0.88524,0.98948,1,0.995,0.98915,0.2362,0.23099,0.81568,0.000154,0.000154,0.000154
148,108.504,0.45215,0.40318,0.98253,0.98948,1,0.995,0.98915,0.2362,0.23099,0.81568,0.000153,0.000153,0.000153
149,109.263,0.358,0.34396,0.96709,0.98948,1,0.995,0.98915,0.2362,0.23099,0.81568,0.000152,0.000152,0.000152
150,110.04,0.45286,0.3809,0.958,0.99076,1,0.995,0.98915,0.23621,0.23085,0.81514,0.000151,0.000151,0.000151
151,110.783,0.35143,0.40322,0.92858,0.99076,1,0.995,0.98915,0.23621,0.23085,0.81514,0.00015,0.00015,0.00015
152,111.549,0.2823,0.31598,0.91134,0.99076,1,0.995,0.98915,0.23621,0.23085,0.81514,0.000149,0.000149,0.000149
153,112.316,0.36498,0.31302,0.87689,0.99076,1,0.995,0.98915,0.23621,0.23085,0.81514,0.000148,0.000148,0.000148
154,113.094,0.38483,0.38634,0.94926,0.99341,1,0.995,0.98916,0.23801,0.2282,0.81694,0.000147,0.000147,0.000147
155,113.865,0.44752,0.3771,0.99683,0.99341,1,0.995,0.98916,0.23801,0.2282,0.81694,0.000146,0.000146,0.000146
156,114.62,0.40098,0.38913,0.8794,0.99341,1,0.995,0.98916,0.23801,0.2282,0.81694,0.000145,0.000145,0.000145
157,115.385,0.34776,0.34635,0.8633,0.99341,1,0.995,0.98916,0.23801,0.2282,0.81694,0.000144,0.000144,0.000144
158,116.177,0.37622,0.33598,0.89993,0.9932,1,0.995,0.98914,0.23249,0.21221,0.81613,0.000143,0.000143,0.000143
159,116.881,0.41995,0.36036,0.91949,0.9932,1,0.995,0.98914,0.23249,0.21221,0.81613,0.000142,0.000142,0.000142
160,117.584,0.3911,0.32294,0.92101,0.9932,1,0.995,0.98914,0.23249,0.21221,0.81613,0.000141,0.000141,0.000141
161,118.293,0.38994,0.3362,0.9222,0.9932,1,0.995,0.98914,0.23249,0.21221,0.81613,0.00014,0.00014,0.00014
162,119.017,0.36886,0.36373,0.87619,0.99381,1,0.995,0.98913,0.22477,0.21862,0.81429,0.000139,0.000139,0.000139
163,119.729,0.3844,0.29195,0.92781,0.99381,1,0.995,0.98913,0.22477,0.21862,0.81429,0.000138,0.000138,0.000138
