epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,28.6574,0.62792,0.69271,1.06926,0.99095,1,0.995,0.93934,0.29144,0.33606,0.85601,0.0223219,0.0073219,0.0073219
44,29.2942,0.60728,0.71713,1.01869,0.99095,1,0.995,0.93934,0.29144,0.33606,0.85601,0.0204655,0.00746547,0.00746547
45,29.9386,0.64963,0.91743,1.15746,0.99095,1,0.995,0.93934,0.29144,0.33606,0.85601,0.0186077,0.00760772,0.00760772
46,30.5874,0.61305,0.55841,1.08776,0.99789,1,0.995,0.9497,0.29848,0.28852,0.85416,0.0167486,0.00774865,0.00774865
47,31.2559,0.58728,0.49359,1.04507,0.99789,1,0.995,0.9497,0.29848,0.28852,0.85416,0.0148883,0.00788826,0.00788826
48,31.9049,0.55368,0.56949,0.92963,0.99789,1,0.995,0.9497,0.29848,0.28852,0.85416,0.0130265,0.00802655,0.00802655
49,32.5501,0.4948,0.46772,0.96861,0.99789,1,0.995,0.9497,0.29848,0.28852,0.85416,0.0111635,0.00816352,0.00816352
50,33.2114,0.47657,0.53669,0.9835,0.99053,1,0.995,0.90657,0.34402,0.36814,0.86413,0.00929917,0.00829917,0.00829917
51,33.8426,0.72166,0.55723,1.11806,0.99053,1,0.995,0.90657,0.34402,0.36814,0.86413,0.00835,0.00835,0.00835
52,34.4805,0.66295,0.58088,1.05469,0.99053,1,0.995,0.90657,0.34402,0.36814,0.86413,0.008317,0.008317,0.008317
53,35.0919,0.45522,0.45759,0.94757,0.99053,1,0.995,0.90657,0.34402,0.36814,0.86413,0.008284,0.008284,0.008284
54,35.7094,0.45939,0.57906,0.91402,0.99562,1,0.995,0.94501,0.36249,0.44993,0.86842,0.008251,0.008251,0.008251
55,36.3279,0.61018,0.62886,1.00138,0.99562,1,0.995,0.94501,0.36249,0.44993,0.86842,0.008218,0.008218,0.008218
56,36.9631,0.49299,0.67375,0.98504,0.99562,1,0.995,0.94501,0.36249,0.44993,0.86842,0.008185,0.008185,0.008185
57,37.5897,0.50439,0.48512,1.02851,0.99562,1,0.995,0.94501,0.36249,0.44993,0.86842,0.008152,0.008152,0.008152
58,38.2359,0.66055,0.62439,1.10369,1,0.99672,0.995,0.93327,0.33376,0.34445,0.85027,0.008119,0.008119,0.008119
59,38.8694,0.44274,0.40459,0.91226,1,0.99672,0.995,0.93327,0.33376,0.34445,0.85027,0.008086,0.008086,0.008086
60,39.5053,0.57401,0.42793,1.12837,1,0.99672,0.995,0.93327,0.33376,0.34445,0.85027,0.008053,0.008053,0.008053
61,40.1297,0.55341,0.48335,1.00768,1,0.99672,0.995,0.93327,0.33376,0.34445,0.85027,0.00802,0.00802,0.00802
62,40.7652,0.53515,0.52896,0.98142,0.88508,1,0.98167,0.9054,0.40404,0.37719,0.873,0.007987,0.007987,0.007987
63,41.4009,0.57442,0.55003,0.99238,0.88508,1,0.98167,0.9054,0.40404,0.37719,0.873,0.007954,0.007954,0.007954
64,42.0101,0.55375,0.4932,0.90537,0.88508,1,0.98167,0.9054,0.40404,0.37719,0.873,0.007921,0.007921,0.007921
65,42.663,0.55391,0.60492,0.96519,0.88508,1,0.98167,0.9054,0.40404,0.37719,0.873,0.007888,0.007888,0.007888
66,43.3196,0.71431,0.5748,1.04204,1,0.9978,0.995,0.9566,0.34943,0.25463,0.88338,0.007855,0.007855,0.007855
