epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
41,32.3162,0.53661,0.69451,0.99819,0.99217,0.81818,0.95023,0.83383,0.50865,0.68243,0.94002,0.0192106,0.0002106,0.0002106
42,33.1189,0.6862,0.93317,1.14185,0.99983,0.90909,0.9875,0.84174,0.58105,0.60169,0.9626,0.017215,0.00021497,0.00021497
43,33.901,0.46259,0.9329,1.08887,0.99983,0.90909,0.9875,0.84174,0.58105,0.60169,0.9626,0.0152193,0.0002193,0.0002193
44,34.6819,0.69439,0.84598,1.14559,0.99983,0.90909,0.9875,0.84174,0.58105,0.60169,0.9626,0.0132236,0.00022359,0.00022359
45,35.4648,0.53576,0.66883,1.05647,0.99983,0.90909,0.9875,0.84174,0.58105,0.60169,0.9626,0.0112278,0.00022784,0.00022784
46,36.2513,1.10154,1.01873,1.52272,0.9934,1,0.995,0.85157,0.55801,0.51739,0.9612,0.00923205,0.00023205,0.00023205
47,37.0523,0.46056,0.54414,0.94292,0.9934,1,0.995,0.85157,0.55801,0.51739,0.9612,0.00723622,0.00023622,0.00023622
48,37.8457,1.14774,1.52989,1.67575,0.9934,1,0.995,0.85157,0.55801,0.51739,0.9612,0.00524035,0.00024035,0.00024035
49,38.6325,0.68977,0.83996,1.18362,0.9934,1,0.995,0.85157,0.55801,0.51739,0.9612,0.00324444,0.00024444,0.00024444
50,39.4361,0.52583,0.7651,1.24018,0.9945,1,0.995,0.90356,0.47947,0.52431,0.9019,0.00124849,0.00024849,0.00024849
51,40.2362,0.7133,0.73124,1.21087,0.9945,1,0.995,0.90356,0.47947,0.52431,0.9019,0.00025,0.00025,0.00025
52,41.0164,0.43122,0.54062,1.01886,0.9945,1,0.995,0.90356,0.47947,0.52431,0.9019,0.000249,0.000249,0.000249
53,41.8358,0.47988,0.70929,1.05915,0.9945,1,0.995,0.90356,0.47947,0.52431,0.9019,0.000248,0.000248,0.000248
54,42.6481,0.54364,0.62933,0.97418,0.9939,1,0.995,0.90497,0.44663,0.43758,0.89017,0.000247,0.000247,0.000247
55,43.4274,0.63361,0.8463,1.2345,0.9939,1,0.995,0.90497,0.44663,0.43758,0.89017,0.000246,0.000246,0.000246
56,44.1954,0.45872,0.50692,1.03136,0.9939,1,0.995,0.90497,0.44663,0.43758,0.89017,0.000245,0.000245,0.000245
57,44.9683,0.45491,0.59621,0.94621,0.9939,1,0.995,0.90497,0.44663,0.43758,0.89017,0.000244,0.000244,0.000244
58,45.753,0.60943,0.66124,0.97909,0.99461,1,0.995,0.90312,0.45155,0.40352,0.88682,0.000243,0.000243,0.000243
59,46.4579,0.46023,0.57464,0.98858,0.99461,1,0.995,0.90312,0.45155,0.40352,0.88682,0.000242,0.000242,0.000242
60,47.1771,0.55948,0.60767,0.98073,0.99461,1,0.995,0.90312,0.45155,0.40352,0.88682,0.000241,0.000241,0.000241
61,47.9141,0.61171,0.67558,1.08032,0.99461,1,0.995,0.90312,0.45155,0.40352,0.88682,0.00024,0.00024,0.00024
62,48.6603,0.40834,0.5522,0.96197,0.99483,1,0.995,0.91406,0.43466,0.40646,0.86563,0.000239,0.000239,0.000239
63,49.4415,0.48079,0.5769,0.89673,0.99483,1,0.995,0.91406,0.43466,0.40646,0.86563,0.000238,0.000238,0.000238
64,50.2002,0.50044,0.51452,0.8795,0.99483,1,0.995,0.91406,0.43466,0.40646,0.86563,0.000237,0.000237,0.000237
65,50.9554,0.99472,1.15108,2.10976,0.99483,1,0.995,0.91406,0.43466,0.40646,0.86563,0.000236,0.000236,0.000236
66,51.7552,0.80103,0.90696,1.35722,0.99855,1,0.995,0.89428,0.42598,0.45226,0.87064,0.000235,0.000235,0.000235
67,52.4827,0.74083,0.95811,1.18552,0.99855,1,0.995,0.89428,0.42598,0.45226,0.87064,0.000234,0.000234,0.000234
68,53.2412,0.6147,0.8876,1.0927,0.99855,1,0.995,0.89428,0.42598,0.45226,0.87064,0.000233,0.000233,0.000233
69,53.9674,0.51087,0.54303,1.02653,0.99855,1,0.995,0.89428,0.42598,0.45226,0.87064,0.000232,0.000232,0.000232
70,54.7012,0.41199,0.50032,0.99499,1,0.99395,0.995,0.91035,0.41335,0.44787,0.8721,0.000231,0.000231,0.000231
71,55.4491,0.47166,0.53626,0.92473,1,0.99395,0.995,0.91035,0.41335,0.44787,0.8721,0.00023,0.00023,0.00023
72,56.1785,0.52854,0.51026,0.95942,1,0.99395,0.995,0.91035,0.41335,0.44787,0.8721,0.000229,0.000229,0.000229
73,56.9163,0.44295,0.41237,0.94978,1,0.99395,0.995,0.91035,0.41335,0.44787,0.8721,0.000228,0.000228,0.000228
74,57.6638,0.31661,0.43877,0.92284,1,0.99727,0.995,0.91021,0.39076,0.40199,0.8704,0.000227,0.000227,0.000227
75,58.3885,0.60314,0.50826,1.0391,1,0.99727,0.995,0.91021,0.39076,0.40199,0.8704,0.000226,0.000226,0.000226
76,59.1216,0.59478,0.43127,1.0718,1,0.99727,0.995,0.91021,0.39076,0.40199,0.8704,0.000225,0.000225,0.000225
77,59.8491,0.5385,0.47397,1.08128,1,0.99727,0.995,0.91021,0.39076,0.40199,0.8704,0.000224,0.000224,0.000224
78,60.5944,0.43085,0.48512,0.98586,0.99697,1,0.995,0.93314,0.37754,0.38443,0.87729,0.000223,0.000223,0.000223
79,61.3772,0.46455,0.56401,1.05599,0.99697,1,0.995,0.93314,0.37754,0.38443,0.87729,0.000222,0.000222,0.000222
80,62.1653,0.42865,0.44178,0.91629,0.99697,1,0.995,0.93314,0.37754,0.38443,0.87729,0.000221,0.000221,0.000221
81,62.9674,0.34524,0.41329,0.87734,0.99697,1,0.995,0.93314,0.37754,0.38443,0.87729,0.00022,0.00022,0.00022
82,63.7693,0.29872,0.4372,0.8613,0.99504,1,0.995,0.95535,0.35412,0.3591,0.87221,0.000219,0.000219,0.000219
83,64.5599,0.49906,0.4831,0.89904,0.99504,1,0.995,0.95535,0.35412,0.3591,0.87221,0.000218,0.000218,0.000218
84,65.3611,0.71634,0.61158,1.16366,0.99504,1,0.995,0.95535,0.35412,0.3591,0.87221,0.000217,0.000217,0.000217
85,66.13,0.39397,0.44473,0.92813,0.99504,1,0.995,0.95535,0.35412,0.3591,0.87221,0.000216,0.000216,0.000216
86,66.935,0.47994,0.52723,0.95245,0.99477,1,0.995,0.95581,0.33312,0.33599,0.85485,0.000215,0.000215,0.000215
87,67.7378,0.45084,0.71624,1.25493,0.99477,1,0.995,0.95581,0.33312,0.33599,0.85485,0.000214,0.000214,0.000214
88,68.5243,0.41207,0.53322,0.9368,0.99477,1,0.995,0.95581,0.33312,0.33599,0.85485,0.000213,0.000213,0.000213
89,69.292,0.37839,0.38804,0.94797,0.99477,1,0.995,0.95581,0.33312,0.33599,0.85485,0.000212,0.000212,0.000212
90,70.0884,0.68013,0.67115,1.21155,0.99386,1,0.995,0.93953,0.33956,0.35246,0.84144,0.000211,0.000211,0.000211
91,70.8087,0.34189,0.40258,0.93886,0.99386,1,0.995,0.93953,0.33956,0.35246,0.84144,0.00021,0.00021,0.00021
92,71.5303,0.45579,0.56288,0.96498,0.99386,1,0.995,0.93953,0.33956,0.35246,0.84144,0.000209,0.000209,0.000209
93,72.2507,0.37577,0.49036,0.87546,0.99386,1,0.995,0.93953,0.33956,0.35246,0.84144,0.000208,0.000208,0.000208
94,72.9879,0.51099,0.82212,0.99015,0.99513,1,0.995,0.94632,0.37044,0.35778,0.84353,0.000207,0.000207,0.000207
95,73.7059,0.4921,0.6502,0.9996,0.99513,1,0.995,0.94632,0.37044,0.35778,0.84353,0.000206,0.000206,0.000206
96,74.4261,0.40087,0.54534,0.94002,0.99513,1,0.995,0.94632,0.37044,0.35778,0.84353,0.000205,0.000205,0.000205
97,75.1593,0.51316,0.65781,0.93345,0.99513,1,0.995,0.94632,0.37044,0.35778,0.84353,0.000204,0.000204,0.000204
98,76.0245,0.35069,0.50083,0.93033,0.99482,1,0.995,0.91454,0.39372,0.39354,0.85775,0.000203,0.000203,0.000203
99,76.7786,0.37297,0.53865,0.92089,0.99482,1,0.995,0.91454,0.39372,0.39354,0.85775,0.000202,0.000202,0.000202
100,77.5179,0.39901,0.4906,0.94469,0.99482,1,0.995,0.91454,0.39372,0.39354,0.85775,0.000201,0.000201,0.000201
101,78.263,0.39529,0.39868,0.94245,0.99482,1,0.995,0.91454,0.39372,0.39354,0.85775,0.0002,0.0002,0.0002
102,79.0254,0.3605,0.40134,0.80915,0.99471,1,0.995,0.92554,0.36412,0.35402,0.85335,0.000199,0.000199,0.000199
103,79.7578,0.44657,0.5115,0.88389,0.99471,1,0.995,0.92554,0.36412,0.35402,0.85335,0.000198,0.000198,0.000198
104,80.5219,0.37861,0.45165,0.94708,0.99471,1,0.995,0.92554,0.36412,0.35402,0.85335,0.000197,0.000197,0.000197
105,81.2518,0.54743,0.47945,1.02473,0.99471,1,0.995,0.92554,0.36412,0.35402,0.85335,0.000196,0.000196,0.000196
106,81.9773,0.45726,0.50181,1.00732,0.99499,1,0.995,0.94948,0.31439,0.3062,0.83157,0.000195,0.000195,0.000195
107,82.7329,0.41628,0.55459,0.92837,0.99499,1,0.995,0.94948,0.31439,0.3062,0.83157,0.000194,0.000194,0.000194
108,83.4642,0.39062,0.43826,0.96683,0.99499,1,0.995,0.94948,0.31439,0.3062,0.83157,0.000193,0.000193,0.000193
109,84.1851,0.36165,0.36778,0.9503,0.99499,1,0.995,0.94948,0.31439,0.3062,0.83157,0.000192,0.000192,0.000192
110,84.9146,0.44714,0.64659,1.00968,0.995,1,0.995,0.95955,0.27977,0.28161,0.79676,0.000191,0.000191,0.000191
111,85.6777,0.28532,0.36462,0.91929,0.995,1,0.995,0.95955,0.27977,0.28161,0.79676,0.00019,0.00019,0.00019
112,86.4664,0.30882,0.50826,0.90768,0.995,1,0.995,0.95955,0.27977,0.28161,0.79676,0.000189,0.000189,0.000189
113,87.2507,0.60006,0.49722,1.10807,0.995,1,0.995,0.95955,0.27977,0.28161,0.79676,0.000188,0.000188,0.000188
114,88.058,0.38487,0.36214,0.90156,0.99522,1,0.995,0.9567,0.26037,0.2929,0.77829,0.000187,0.000187,0.000187
115,88.7917,0.28866,0.32365,0.97669,0.99522,1,0.995,0.9567,0.26037,0.2929,0.77829,0.000186,0.000186,0.000186
116,89.5372,0.39416,0.4384,0.95176,0.99522,1,0.995,0.9567,0.26037,0.2929,0.77829,0.000185,0.000185,0.000185
117,90.2546,0.4132,0.48204,0.92045,0.99522,1,0.995,0.9567,0.26037,0.2929,0.77829,0.000184,0.000184,0.000184
118,91.0061,0.28195,0.4804,0.9737,0.99556,1,0.995,0.98286,0.25621,0.28398,0.77432,0.000183,0.000183,0.000183
119,91.796,0.43145,0.74809,1.03382,0.99556,1,0.995,0.98286,0.25621,0.28398,0.77432,0.000182,0.000182,0.000182
120,92.5828,0.37747,0.4788,0.94303,0.99556,1,0.995,0.98286,0.25621,0.28398,0.77432,0.000181,0.000181,0.000181
121,93.3662,0.34515,0.3661,0.92049,0.99556,1,0.995,0.98286,0.25621,0.28398,0.77432,0.00018,0.00018,0.00018
122,94.1501,0.3721,0.47427,0.98867,0.99542,1,0.995,0.98533,0.25614,0.2643,0.7701,0.000179,0.000179,0.000179
123,94.9469,0.50358,0.53174,1.04097,0.99542,1,0.995,0.98533,0.25614,0.2643,0.7701,0.000178,0.000178,0.000178
124,95.7328,0.43313,0.65227,0.95443,0.99542,1,0.995,0.98533,0.25614,0.2643,0.7701,0.000177,0.000177,0.000177
125,96.5173,0.42282,0.38123,0.95322,0.99542,1,0.995,0.98533,0.25614,0.2643,0.7701,0.000176,0.000176,0.000176
126,97.2955,0.3696,0.36627,0.90437,0.99554,1,0.995,0.995,0.25159,0.25914,0.7665,0.000175,0.000175,0.000175
127,98.0567,0.33879,0.36813,0.88282,0.99554,1,0.995,0.995,0.25159,0.25914,0.7665,0.000174,0.000174,0.000174
