epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
4,61.7766,1.5225,1.38469,1.53727,0.70915,0.59839,0.63273,0.36352,1.43488,1.45882,1.49151,0.001703,0.001703,0.001703
5,77.7171,1.44376,1.26192,1.47102,0.79242,0.75904,0.78988,0.50953,1.29098,1.04251,1.37569,0.001604,0.001604,0.001604
6,93.7314,1.38481,1.16373,1.42826,0.78788,0.71604,0.77283,0.47176,1.27454,1.00744,1.44289,0.001505,0.001505,0.001505
7,108.158,1.30982,1.08318,1.37286,0.87569,0.79213,0.85505,0.54071,1.15001,0.89663,1.31171,0.001406,0.001406,0.001406
8,124.108,1.28468,1.05054,1.36845,0.85482,0.81124,0.83848,0.55705,1.11933,0.79743,1.30961,0.001307,0.001307,0.001307
9,139.948,1.24868,0.97328,1.34289,0.87002,0.80723,0.86274,0.53766,1.23079,0.86402,1.35195,0.001208,0.001208,0.001208
10,154.683,1.21537,0.93307,1.31622,0.89319,0.81928,0.85673,0.56638,1.10177,0.77811,1.26693,0.001109,0.001109,0.001109
11,171.826,1.12216,0.78899,1.26869,0.87422,0.79116,0.82791,0.56562,1.15914,0.85154,1.30478,0.00101,0.00101,0.00101
12,186.259,1.10675,0.75165,1.25186,0.84681,0.85944,0.86615,0.56889,1.13645,0.75354,1.3184,0.000911,0.000911,0.000911
13,202.088,1.04373,0.67135,1.19783,0.86327,0.84337,0.89569,0.60782,1.07371,0.72711,1.29391,0.000812,0.000812,0.000812
14,218.521,0.98478,0.63283,1.16984,0.8682,0.85141,0.87284,0.59354,1.12992,0.69801,1.33726,0.000713,0.000713,0.000713
15,233.07,0.9371,0.5817,1.14223,0.8493,0.83745,0.87894,0.6154,0.99508,0.67742,1.21232,0.000614,0.000614,0.000614
16,248.926,0.88565,0.54781,1.11677,0.86129,0.87277,0.87293,0.61919,1.01212,0.677,1.21641,0.000515,0.000515,0.000515
17,264.773,0.843,0.50352,1.08663,0.8788,0.84337,0.88062,0.63179,1.00667,0.67165,1.24259,0.000416,0.000416,0.000416
18,280.652,0.80853,0.47451,1.06171,0.90495,0.8794,0.91266,0.66554,0.96665,0.61421,1.20852,0.000317,0.000317,0.000317
19,296.508,0.75925,0.44248,1.03515,0.89529,0.85848,0.89474,0.67155,0.94427,0.59014,1.20415,0.000218,0.000218,0.000218
20,312.399,0.74014,0.42768,1.02114,0.89043,0.8755,0.89551,0.67246,0.9387,0.59563,1.21151,0.000119,0.000119,0.000119
